experiment,run,configuration,peak_infected,peak_infected_tick,time_to_peak,final_infected,final_recovered,final_dead,max_hot_transmission,max_cold_transmission,max_moderate_transmission,total_airport_usage,total_port_usage,max_affected_countries,total_cross_border,total_within_country
Transportation_Study,522,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010166045408336157,1,1,2,0,3
Transportation_Study,512,hr0.6_cr0.6_tptrue_isfalse_ap5,569,365,365,569,6191,689,0.03346638010439054,0.02406015037593985,0.10281642348150662,140,516,21,0,569
Transportation_Study,514,hr0.6_cr0.6_tptrue_isfalse_ap5,120,365,365,120,7221,792,0.007912355447352405,0.014743263853584139,0.012991339107261825,97,180,12,0,120
Transportation_Study,523,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,3,4,1,0,3
Transportation_Study,524,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,1,0,1,0,2
Transportation_Study,525,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,2,1,1,0,3
Transportation_Study,513,hr0.6_cr0.6_tptrue_isfalse_ap5,337,365,365,337,6726,733,0.03760552570990023,0.04200404858299595,0.0030343897505057315,256,217,21,0,337
Transportation_Study,516,hr0.6_cr0.6_tptrue_isfalse_ap5,874,365,365,874,5697,607,0.03598774885145482,0.031936127744510975,0.19412559081701553,385,141,24,3,871
Transportation_Study,526,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001013856032443393,3,1,1,0,3
Transportation_Study,519,hr0.6_cr0.6_tptrue_isfalse_ap5,440,365,365,440,7179,777,0.014801110083256245,0.0458395615346288,0.08527918781725888,38,224,13,0,440
Transportation_Study,515,hr0.6_cr0.6_tptrue_isfalse_ap5,627,365,365,627,6403,689,0.03711689511781919,0.041355256601893375,0.1026075177785303,520,100,21,0,627
Transportation_Study,518,hr0.6_cr0.6_tptrue_isfalse_ap5,304,365,365,304,6863,724,0.041295670862757136,0.010161662817551964,0.004399323181049069,105,251,15,0,304
Transportation_Study,527,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,2,0,1,0,3
Transportation_Study,528,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,1,1,1,0,2
Transportation_Study,517,hr0.6_cr0.6_tptrue_isfalse_ap5,880,365,365,880,5116,544,0.05327174749807544,0.023453093812375248,0.16386271870794078,298,118,22,0,880
Transportation_Study,529,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001012829169480081,0,0,1,0,3
Transportation_Study,530,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.752194463200541E-4,3,2,1,0,2
Transportation_Study,520,hr0.6_cr0.6_tptrue_isfalse_ap5,829,365,365,829,5223,543,0.038550145906926736,0.025590551181102362,0.17812394175414833,354,158,23,2,827
Transportation_Study,531,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010087424344317419,2,0,1,0,3
Transportation_Study,522,hr0.6_cr0.6_tptrue_isfalse_ap5,399,365,365,399,7100,839,0.009240720776220545,0.018218623481781375,0.10267705862419518,162,219,9,0,399
Transportation_Study,532,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,1,2,1,0,1
Transportation_Study,533,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.4153005464480874E-4,0,1,1,0,1
Transportation_Study,525,hr0.6_cr0.6_tptrue_isfalse_ap5,473,365,365,473,7167,735,0.004453316953316954,0.019221041982802226,0.1373942470389171,253,248,12,0,473
Transportation_Study,521,hr0.6_cr0.6_tptrue_isfalse_ap5,20,365,365,20,7118,777,0.0030802402587401818,0,0,340,993,5,0,20
Transportation_Study,524,hr0.6_cr0.6_tptrue_isfalse_ap5,964,365,365,964,5848,621,0.03294842186297152,0.076417004048583,0.2027072758037225,489,234,25,9,955
Transportation_Study,523,hr0.6_cr0.6_tptrue_isfalse_ap5,42,365,365,42,7518,844,0.005342695771637918,0.0035407182599898838,0,257,897,5,0,42
Transportation_Study,536,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001015916017609211,1,0,2,0,3
Transportation_Study,535,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.786562606040041E-4,0,2,1,0,2
Transportation_Study,534,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010238907849829352,0,0,1,0,3
Transportation_Study,537,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013536379018612521,1,1,1,0,4
Transportation_Study,528,hr0.6_cr0.6_tptrue_isfalse_ap5,121,365,365,121,7616,856,0.007402837754472548,0.03643724696356275,3.3840947546531303E-4,202,268,12,0,121
Transportation_Study,527,hr0.6_cr0.6_tptrue_isfalse_ap5,733,365,365,733,5254,592,0.0420632483880872,0.0029895366218236174,0.1532994923857868,234,77,14,2,731
Transportation_Study,526,hr0.6_cr0.6_tptrue_isfalse_ap5,441,365,365,441,6737,742,0.030480295566502464,0.03404850746268657,0.05745184183845894,892,307,21,1,440
Transportation_Study,529,hr0.6_cr0.6_tptrue_isfalse_ap5,646,365,365,646,6070,683,0.0340261739799846,0.004048582995951417,0.14078325455773127,239,83,18,1,645
Transportation_Study,538,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.756756756756757E-4,3,2,1,0,2
Transportation_Study,539,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3818058843422386E-4,3,0,1,0,1
Transportation_Study,540,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.379520108144643E-4,1,1,1,0,1
Transportation_Study,541,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013513513513513514,2,9,2,0,4
Transportation_Study,531,hr0.6_cr0.6_tptrue_isfalse_ap5,868,365,365,868,6008,618,0.05835380835380835,0.029813036887316825,0.14425016812373906,277,45,32,1,867
Transportation_Study,530,hr0.6_cr0.6_tptrue_isfalse_ap5,29,365,365,29,6813,730,0.003849114703618168,0.0010121457489878543,6.752194463200541E-4,970,176,4,0,29
Transportation_Study,532,hr0.6_cr0.6_tptrue_isfalse_ap5,123,365,365,123,846,84,0.013711292558927746,0.016940707523667164,0,119,363,8,0,123
Transportation_Study,533,hr0.6_cr0.6_tptrue_isfalse_ap5,445,365,365,445,6709,775,0.012574758472626898,0.07060010085728693,0.07616120218579235,45,260,15,0,445
Transportation_Study,543,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013679890560875513,26,4,2,0,4
Transportation_Study,542,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010145417653026716,17,35,1,0,3
Transportation_Study,544,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,77,7,1,0,1
Transportation_Study,536,hr0.6_cr0.6_tptrue_isfalse_ap5,730,365,365,730,5068,554,0.026638089406001226,0.018407960199004977,0.1757534710463935,317,111,10,0,730
Transportation_Study,545,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3783783783783786E-4,19,13,1,0,1
Transportation_Study,534,hr0.6_cr0.6_tptrue_isfalse_ap5,381,365,365,381,5644,649,0.010897927858787414,0.011639676113360324,0.09795221843003413,155,74,10,0,381
Transportation_Study,535,hr0.6_cr0.6_tptrue_isfalse_ap5,781,365,365,781,6983,767,0.037241379310344824,0.08889912482726854,0.11706820495419071,506,199,32,1,780
Transportation_Study,546,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,109,32,1,0,3
Transportation_Study,537,hr0.6_cr0.6_tptrue_isfalse_ap5,592,365,365,592,6249,631,0.03208474055879644,0.006906077348066298,0.1245346869712352,269,71,10,0,592
Transportation_Study,548,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.354579000335458E-4,8,3,1,0,1
Transportation_Study,547,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,24,20,1,0,1
Transportation_Study,549,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,12,11,1,0,2
Transportation_Study,538,hr0.6_cr0.6_tptrue_isfalse_ap5,974,365,365,974,4716,508,0.041251341818739455,0.029263370332996974,0.21858108108108107,367,146,20,0,974
Transportation_Study,540,hr0.6_cr0.6_tptrue_isfalse_ap5,586,365,365,586,7034,804,0.012170697889385303,0.09796954314720813,0.1061169313957418,162,553,22,0,586
Transportation_Study,550,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.362474781439139E-4,40,12,1,0,1
Transportation_Study,541,hr0.6_cr0.6_tptrue_isfalse_ap5,236,365,365,236,6351,707,0.0044649730561970745,0.032402791625124626,0.047972972972972976,193,460,10,0,236
Transportation_Study,539,hr0.6_cr0.6_tptrue_isfalse_ap5,580,365,365,580,6532,671,0.012206286237412267,0.06986027944111776,0.1217450118363206,824,79,15,0,580
Transportation_Study,551,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.4106412005457026E-4,5,7,1,0,1
Transportation_Study,552,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,20,58,1,0,1
Transportation_Study,553,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.71591672263264E-4,10,7,1,0,2
Transportation_Study,548,hr0.6_cr0.6_tptrue_isfalse_ap5,545,365,365,545,6027,657,0.015555213306637918,0.03031834259727135,0.12881583361288157,263,416,19,0,545
Transportation_Study,545,hr0.6_cr0.6_tptrue_isfalse_ap5,529,365,365,529,5069,532,0.037031346035648435,0.00708502024291498,0.09256756756756757,959,802,16,0,529
Transportation_Study,551,hr0.6_cr0.6_tptrue_isfalse_ap5,0,291,291,0,781,95,0,0,0,129,115,0,0,0
Transportation_Study,554,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001006036217303823,11,11,2,0,3
Transportation_Study,555,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,22,19,2,0,2
Transportation_Study,556,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.772773450728074E-4,4,7,1,0,2
Transportation_Study,549,hr0.6_cr0.6_tptrue_isfalse_ap5,280,365,365,280,7279,776,0.025404157043879907,0.012974051896207584,0.03011844331641286,597,577,13,0,280
Transportation_Study,543,hr0.6_cr0.6_tptrue_isfalse_ap5,0,315,315,0,8086,895,0,0,0,2976,785,0,0,0
Transportation_Study,557,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,19,6,1,0,2
Transportation_Study,547,hr0.6_cr0.6_tptrue_isfalse_ap5,83,365,365,83,7082,772,0.005696689761354888,0.02154308617234469,0.0010152284263959391,1045,1015,6,0,83
Transportation_Study,558,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.772773450728074E-4,8,6,1,0,2
Transportation_Study,550,hr0.6_cr0.6_tptrue_isfalse_ap5,819,365,365,819,6419,721,0.044686732186732185,0.04035874439461883,0.15030262273032952,926,713,25,2,817
Transportation_Study,553,hr0.6_cr0.6_tptrue_isfalse_ap5,59,365,365,59,1099,132,0.004606172270842929,0.014653865588681153,0,554,322,4,0,59
Transportation_Study,542,hr0.6_cr0.6_tptrue_isfalse_ap5,1552,365,365,1552,3598,400,0.1210161662817552,0.05067064083457526,0.22455191072032465,977,2009,25,20,1532
Transportation_Study,559,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3818058843422386E-4,18,25,1,0,1
Transportation_Study,560,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001012829169480081,13,9,1,0,3
Transportation_Study,561,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,1.5351550506601167E-4,0,3.3760972316002703E-4,64,1,1,1,1
Transportation_Study,562,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,20,0,1,0,1
Transportation_Study,546,hr0.6_cr0.6_tptrue_isfalse_ap5,181,365,365,181,7320,850,0.01427036980205616,0.03494252873563218,0.0040609137055837565,2768,1181,19,0,181
Transportation_Study,563,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,21,4,1,0,1
Transportation_Study,556,hr0.6_cr0.6_tptrue_isfalse_ap5,454,365,365,454,6288,669,0.00868741115147686,0.028354430379746835,0.11615306467998646,291,211,18,0,454
Transportation_Study,557,hr0.6_cr0.6_tptrue_isfalse_ap5,0,204,204,0,769,72,0,0,0,552,320,0,0,0
Transportation_Study,554,hr0.6_cr0.6_tptrue_isfalse_ap5,112,365,365,112,1400,141,0.007820886367121607,0.030715005035246726,0,539,637,15,6,106
Transportation_Study,564,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.642311524410495E-4,10,14,1,0,2
Transportation_Study,565,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.711409395973154E-4,6,6,1,0,2
Transportation_Study,555,hr0.6_cr0.6_tptrue_isfalse_ap5,657,365,365,657,5936,607,0.03048498845265589,0.04534130543099153,0.1245346869712352,658,650,20,0,657
Transportation_Study,558,hr0.6_cr0.6_tptrue_isfalse_ap5,0,283,283,0,790,91,0,0,0,528,555,0,0,0
Transportation_Study,566,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3288948069241014E-4,13,5,1,0,1
Transportation_Study,544,hr0.6_cr0.6_tptrue_isfalse_ap5,127,365,365,127,6968,782,0.015195702225633155,0.014256619144602852,0,5591,551,11,1,126
Transportation_Study,567,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3818058843422386E-4,11,10,1,0,1
Transportation_Study,568,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,21,29,1,0,3
Transportation_Study,569,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.763611768684477E-4,17,14,1,0,2
Transportation_Study,560,hr0.6_cr0.6_tptrue_isfalse_ap5,495,365,365,495,7669,904,0.01589727911953531,0.04143506821627085,0.10432140445644834,562,506,24,1,494
Transportation_Study,562,hr0.6_cr0.6_tptrue_isfalse_ap5,29,365,365,29,6867,749,0.00354064039408867,0.0027945971122496508,0,635,75,5,0,29
Transportation_Study,570,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010124873439082012,7,13,1,0,3
Transportation_Study,552,hr0.6_cr0.6_tptrue_isfalse_ap5,43,365,365,43,7608,818,0,0.0218052738336714,0,1460,3656,1,0,43
Transportation_Study,559,hr0.6_cr0.6_tptrue_isfalse_ap5,89,365,365,89,7498,832,0.013548883756735951,4.99001996007984E-4,0,652,1169,6,0,89
Transportation_Study,571,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,13,18,1,0,1
Transportation_Study,563,hr0.6_cr0.6_tptrue_isfalse_ap5,186,365,365,186,7188,786,0.007649938800489596,0.019580419580419582,0.031810490693739424,1179,298,15,0,186
Transportation_Study,573,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,4,6,1,0,1
Transportation_Study,572,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001012829169480081,21,19,1,0,3
Transportation_Study,565,hr0.6_cr0.6_tptrue_isfalse_ap5,623,365,365,623,6224,693,0.016325273371322963,0.03291770573566085,0.15134228187919463,424,236,14,0,623
Transportation_Study,564,hr0.6_cr0.6_tptrue_isfalse_ap5,750,365,365,750,6436,754,0.05304307833818795,0.0202122283981809,0.12089006974427101,382,419,21,0,750
Transportation_Study,574,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.724949562878278E-4,41,10,1,0,2
Transportation_Study,566,hr0.6_cr0.6_tptrue_isfalse_ap5,880,365,365,880,5236,569,0.06493705864292293,0.02092675635276532,0.1381491344873502,566,391,25,0,880
Transportation_Study,561,hr0.6_cr0.6_tptrue_isfalse_ap5,486,365,365,486,7394,849,0.0618667485416027,0.041355256601893375,0,2305,226,20,0,486
Transportation_Study,575,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.362474781439139E-4,4,7,1,0,1
Transportation_Study,576,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013508949679162446,1,33,1,0,4
Transportation_Study,577,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.362474781439139E-4,11,20,1,0,1
Transportation_Study,567,hr0.6_cr0.6_tptrue_isfalse_ap5,605,365,365,605,6441,707,0.029356943150046597,0.024414549078226207,0.12411227595536016,655,431,24,0,605
Transportation_Study,578,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,9.986684420772304E-4,43,10,2,0,3
Transportation_Study,579,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010084033613445378,14,5,1,0,3
Transportation_Study,569,hr0.6_cr0.6_tptrue_isfalse_ap5,564,365,365,564,7656,816,0.06508422664624809,0.019568489713998997,0.033818058843422386,565,721,25,0,564
Transportation_Study,570,hr0.6_cr0.6_tptrue_isfalse_ap5,322,365,365,322,6772,749,0.021002606162808524,0.06845841784989858,0.016874789065136685,315,584,17,0,322
Transportation_Study,568,hr0.6_cr0.6_tptrue_isfalse_ap5,903,365,365,903,6397,675,0.05072241008300031,0.0847694457382394,0.1323181049069374,974,1143,34,15,888
Transportation_Study,580,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3760972316002703E-4,15,3,1,0,1
Transportation_Study,581,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.657789613848203E-4,8,10,1,0,2
Transportation_Study,582,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.772773450728074E-4,23,34,1,0,2
Transportation_Study,573,hr0.6_cr0.6_tptrue_isfalse_ap5,921,365,365,921,4407,524,0.05360185902401239,0.004563894523326572,0.19153976311336718,120,290,19,0,921
Transportation_Study,583,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.379520108144643E-4,23,8,1,0,1
Transportation_Study,575,hr0.6_cr0.6_tptrue_isfalse_ap5,519,365,365,519,6278,649,0.015351550506601168,0.06278026905829596,0.09852051109616677,304,219,23,1,518
Transportation_Study,571,hr0.6_cr0.6_tptrue_isfalse_ap5,693,365,365,693,6405,702,0.036872705018359854,0.04887780548628429,0.11979695431472082,885,755,34,3,690
Transportation_Study,572,hr0.6_cr0.6_tptrue_isfalse_ap5,717,365,365,717,6402,753,0.023846153846153847,0.013351749539594844,0.17994598244429438,987,812,22,1,716
Transportation_Study,584,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,20,3,1,0,1
Transportation_Study,585,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.763611768684477E-4,7,17,1,0,2
Transportation_Study,586,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3211557622052476E-4,68,2,1,0,1
Transportation_Study,577,hr0.6_cr0.6_tptrue_isfalse_ap5,397,365,365,397,7708,876,0.05620572836464429,0.01414855987872663,0.0013449899125756557,750,1230,17,0,397
Transportation_Study,574,hr0.6_cr0.6_tptrue_isfalse_ap5,1375,365,365,1375,6124,668,0.08477694312432929,0.059959349593495935,0.2367182246133154,2395,322,28,23,1352
Transportation_Study,579,hr0.6_cr0.6_tptrue_isfalse_ap5,192,365,365,192,6953,770,0.020483597720622207,0.028846153846153848,6.722689075630252E-4,559,520,12,0,192
Transportation_Study,581,hr0.6_cr0.6_tptrue_isfalse_ap5,556,365,365,556,5957,661,0.012480739599383667,0.05921052631578947,0.11917443408788282,307,307,10,0,556
Transportation_Study,587,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.657789613848203E-4,13,5,1,0,2
Transportation_Study,588,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,16,21,1,0,1
Transportation_Study,580,hr0.6_cr0.6_tptrue_isfalse_ap5,495,365,365,495,6398,752,0.009223674096848577,0.07186234817813765,0.09891964888588792,623,261,17,0,495
Transportation_Study,590,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013504388926401081,4,5,2,0,4
Transportation_Study,589,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.001013856032443393,13,44,2,0,3
Transportation_Study,576,hr0.6_cr0.6_tptrue_isfalse_ap5,28,365,365,28,1337,157,9.249267766301834E-4,0.011005502751375688,0,117,3343,6,0,28
Transportation_Study,578,hr0.6_cr0.6_tptrue_isfalse_ap5,222,365,365,222,7333,826,0.004618226600985222,0.0074850299401197605,0.05892143808255659,1852,436,7,0,222
Transportation_Study,588,hr0.6_cr0.6_tptrue_isfalse_ap5,0,25,25,0,1,0,0,0,0,64,157,0,0,0
Transportation_Study,591,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3760972316002703E-4,11,9,1,0,1
Transportation_Study,592,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.752194463200541E-4,17,13,1,0,2
Transportation_Study,593,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,9,13,1,0,1
Transportation_Study,594,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.704659738518271E-4,11,9,1,0,2
Transportation_Study,582,hr0.6_cr0.6_tptrue_isfalse_ap5,130,365,365,130,7078,789,0.010310864881502001,0.02954971857410882,0,679,1234,10,0,130
Transportation_Study,583,hr0.6_cr0.6_tptrue_isfalse_ap5,807,365,365,807,4848,570,0.053117782909930716,0.0074850299401197605,0.15106454883406556,843,491,19,0,807
Transportation_Study,595,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.772773450728074E-4,35,24,1,0,2
Transportation_Study,596,hr0.6_cr0.6_tptrue_isfalse_ap5,3,0,0,3,0,0,0,0,0.0010152284263959391,22,16,1,0,3
Transportation_Study,585,hr0.6_cr0.6_tptrue_isfalse_ap5,589,365,365,589,6492,738,0.01673319005219527,0.023453093812375248,0.14643219479201894,532,336,14,0,589
Transportation_Study,584,hr0.6_cr0.6_tptrue_isfalse_ap5,646,365,365,646,5741,649,0.025637089346023947,0.08135421930267812,0.10761421319796954,1477,334,17,34,612
Transportation_Study,597,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.759040216289286E-4,8,12,1,0,2
Transportation_Study,590,hr0.6_cr0.6_tptrue_isfalse_ap5,487,365,365,487,5318,623,0.012469211822660099,5.053057099545225E-4,0.13673193787981094,309,310,8,0,487
Transportation_Study,587,hr0.6_cr0.6_tptrue_isfalse_ap5,13,365,365,13,902,106,0.0020012315270935962,0,0,911,174,1,0,13
Transportation_Study,598,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.861063464837049E-4,5,6,1,0,2
Transportation_Study,599,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013545546901456147,14,8,2,0,4
Transportation_Study,600,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.722689075630252E-4,6,10,1,0,2
Transportation_Study,591,hr0.6_cr0.6_tptrue_isfalse_ap5,402,365,365,402,5591,641,0.026639975361872497,0.001996007984031936,0.07596218771100607,575,370,12,0,402
Transportation_Study,592,hr0.6_cr0.6_tptrue_isfalse_ap5,633,365,365,633,5851,700,0.029362287811591985,0.025909317389138018,0.1313301823092505,1029,614,23,1,632
Transportation_Study,594,hr0.6_cr0.6_tptrue_isfalse_ap5,785,365,365,785,6672,752,0.045300982800982804,0.011133603238866396,0.15688903788132752,808,488,31,3,782
Transportation_Study,601,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3818058843422386E-4,1,4,1,0,1
Transportation_Study,589,hr0.6_cr0.6_tptrue_isfalse_ap5,174,365,365,174,1162,121,0.01816782140107775,0.02832574607991907,0,416,1774,13,0,174
Transportation_Study,593,hr0.6_cr0.6_tptrue_isfalse_ap5,493,365,365,493,6325,734,0.00909090909090909,0.07114818449460256,0.09780033840947547,457,731,15,0,493
Transportation_Study,586,hr0.6_cr0.6_tptrue_isfalse_ap5,497,365,365,497,7092,817,0.003223825606386245,0.05347091932457786,0.12022583859182996,3178,234,12,0,497
Transportation_Study,602,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,0,13,1,0,2
Transportation_Study,603,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3840947546531303E-4,1,3,1,0,1
Transportation_Study,604,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.3288948069241014E-4,0,2,1,0,1
Transportation_Study,605,hr0.6_cr0.6_tptrue_isfalse_ap5,1,0,0,1,0,0,0,0,3.333333333333333E-4,0,4,1,0,1
Transportation_Study,596,hr0.6_cr0.6_tptrue_isfalse_ap5,665,365,365,665,6187,711,0.03091521273339455,0.062,0.11472081218274112,393,684,19,0,665
Transportation_Study,606,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,0,0,1,0,2
Transportation_Study,598,hr0.6_cr0.6_tptrue_isfalse_ap5,623,365,365,623,5996,663,0.015704387990762125,0.053393213572854294,0.14202401372212692,259,305,19,2,621
Transportation_Study,607,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.768189509306261E-4,1,2,1,0,2
Transportation_Study,597,hr0.6_cr0.6_tptrue_isfalse_ap5,678,365,365,678,6424,743,0.013070866141732284,0.07859454461396209,0.14362960459614735,211,582,11,0,678
Transportation_Study,600,hr0.6_cr0.6_tptrue_isfalse_ap5,698,365,365,698,5816,638,0.030804597701149426,0.02344139650872818,0.15126050420168066,257,390,18,1,697
Transportation_Study,595,hr0.6_cr0.6_tptrue_isfalse_ap5,132,365,365,132,953,110,0.016277641277641277,0.013238289205702648,0,1903,1185,8,8,124
Transportation_Study,608,hr0.6_cr0.6_tptrue_isfalse_ap5,4,0,0,4,0,0,0,0,0.0013518080432578573,0,5,1,0,4
Transportation_Study,599,hr0.6_cr0.6_tptrue_isfalse_ap5,7,365,365,7,837,112,0.0010746085354620817,0,0,406,633,2,0,7
Transportation_Study,609,hr0.6_cr0.6_tptrue_isfalse_ap5,2,0,0,2,0,0,0,0,6.759040216289286E-4,1,2,1,0,2
